floor,total floor,years of house,Square footage,building present situation pattern - hall,Transfer building present situation pattern - compartmented,Transfer Management organization,School,0.257-11,Distance To Bay,parking space,logY
10,14,5,39.570025,2,1,1,0.546246659,2,0.978960677,1,3.640182491
8,22,14,26.4264,1,1,1,0.546246659,2,0.978960677,0,3.546118248
11,19,5,18.485775,1,1,1,0.928673668,6,0.108835403,0,3.210927749
17,21,13,39.98445,2,1,1,0.546246659,2,0.978960677,1,3.861110352
18,22,15,17.584325,1,1,1,0.546246659,2,0.978960677,0,3.677744368
14,14,15,51.167875,2,1,1,0.907026237,4,0.313001271,1,3.490941743
2,7,19,33.2508,2,1,0,0.937716511,6,0.20537172,0,3.676182042
7,12,17,23.761375,2,1,1,0.546246659,2,0.978960677,0,3.671159555
5,22,15,17.596425,1,1,1,0.546246659,2,0.978960677,0,3.590009764
27,29,13,47.5651,2,1,1,0.928673668,6,0.108835403,1,3.712235906
9,12,17,15.19155,1,1,1,0.546246659,2,0.978960677,1,3.523799421
3,14,5,37.863925,2,1,1,0.508133014,6,1.39540754,0,3.596465803
2,5,23,42.582925,2,1,0,0.400861834,1,0.814790194,0,3.148857209
3,5,23,42.582925,2,1,0,0.400861834,1,0.814790194,0,3.148857209
8,22,14,13.694175,1,1,1,0.546246659,2,0.978960677,0,3.726372252
8,12,5,14.4353,1,1,1,0.676633362,7,1.252851982,0,3.901815845
10,11,10,15.45775,1,1,1,0.928673668,6,0.108835403,0,3.834812052
9,9,18,22.018975,2,1,1,0.41180394,5,1.322007134,0,3.997354399
7,14,12,43.23935,2,1,1,0.928673668,6,0.108835403,1,3.679390254
5,25,11,25.177075,2,1,1,0.928673668,6,0.108835403,0,3.989436314
3,12,6,20.143475,1,1,1,0.676633362,7,1.252851982,1,3.643696414
2,14,8,42.564775,2,1,1,0.546246659,2,0.978960677,1,3.493603812
1,5,17,45.668425,2,1,1,0.439919644,2,1.659348436,1,3.423297708
4,17,16,11.286275,0,0,1,0.928673668,6,0.108835403,0,3.832711977
9,12,22,51.4734,2,1,1,0.928673668,6,0.108835403,1,3.43761419
3,4,35,21.78,1,1,0,0.928673668,6,0.108835403,0,3.712227348
24,29,13,24.43595,2,1,1,0.928673668,6,0.108835403,0,3.633128359
16,17,16,9.338175,1,1,1,0.928673668,6,0.108835403,0,3.958942978
8,16,19,23.70995,2,1,1,0.676633362,7,1.252851982,0,3.753502407
2,11,2,50.629425,2,1,1,0.546246659,2,0.978960677,1,3.570803119
16,19,5,18.485775,1,1,1,0.928673668,6,0.108835403,0,4.009070752
16,19,5,28.208125,0,1,1,0.508133014,6,1.39540754,0,3.679872738
18,23,17,26.52925,2,1,1,0.928673668,6,0.108835403,0,3.872084276
18,23,17,29.2941,2,1,1,0.928673668,6,0.108835403,1,3.653731347
11,19,5,13.077075,1,1,1,0.928673668,6,0.108835403,0,4.059924365
11,34,13,16.924875,1,1,1,0.928673668,6,0.108835403,0,3.839348353
7,12,6,44.60665,2,1,1,0.676633362,7,1.252851982,0,3.774932048
29,41,16,13.403775,1,1,1,0.928673668,6,0.108835403,0,3.839658039
17,22,15,43.94115,2,1,1,0.546246659,2,0.978960677,0,3.490894267
9,19,5,60.03415,2,1,1,0.508133014,6,1.39540754,1,3.485803609
13,21,0,56.038125,2,1,1,0.546246659,2,0.978960677,1,3.663813846
12,21,0,54.453025,2,1,0,0.546246659,2,0.978960677,1,3.681660113
13,22,17,7.4536,1,1,1,0.928673668,6,0.108835403,0,3.719627044
25,25,2,57.441725,2,1,1,0.928673668,6,0.108835403,1,3.780227521
11,12,29,11.36795,1,1,1,0.928673668,6,0.108835403,0,3.696874253
22,22,14,22.744975,2,1,1,0.546246659,2,0.978960677,0,3.647299146
4,14,8,45.214675,2,1,1,0.426398957,7,1.213320507,1,3.725056723
15,19,5,42.97315,2,1,1,0.508133014,6,1.39540754,1,3.580890949
11,21,0,54.54075,2,1,1,0.546246659,2,0.978960677,1,3.669398353
5,12,20,8.509325,0,1,1,0.928673668,6,0.108835403,0,3.795078088
2,4,36,22.648175,1,1,0,0.728000013,5,1.789017987,0,3.542603991
4,4,36,20.8362,2,1,0,0.909760327,3,1.391020857,0,3.591132827
10,10,18,54.7041,1,1,1,0.676633362,7,1.252851982,1,3.290877706
3,13,14,20.839225,1,1,1,0.551919167,6,1.348752678,0,3.471692475
4,21,16,11.153175,1,1,1,0.928673668,6,0.108835403,0,3.863326234
2,14,15,35.3441,2,1,1,0.907026237,4,0.313001271,0,3.574008582
1,18,14,79.69665,0,0,1,0.546246659,2,0.978960677,1,4.051160489
8,21,0,25.721575,1,1,0,0.546246659,2,0.978960677,1,3.741748486
12,23,17,13.15875,1,1,1,0.546246659,2,0.978960677,0,3.584455245
8,19,5,16.93395,1,1,1,0.928673668,6,0.108835403,0,3.935642309
2,4,36,23.79465,0,0,0,0.652017153,4,1.842029211,0,3.415046954
2,4,36,23.79465,2,1,0,0.652017153,4,1.842029211,0,3.481845763
19,23,17,13.270675,1,1,1,0.546246659,2,0.978960677,0,3.631589511
4,4,37,25.933325,2,1,0,0.546246659,2,0.978960677,0,3.895904388
2,23,17,13.119425,1,1,1,0.546246659,2,0.978960677,0,3.478276173
11,21,13,23.598025,2,1,1,0.546246659,2,0.978960677,0,3.826879265
18,22,14,13.76375,1,1,1,0.546246659,2,0.978960677,0,3.685629697
3,5,34,27.12215,1,1,0,0.546246659,2,0.978960677,0,3.476295527
3,22,17,12.756425,2,1,1,0.928673668,6,0.108835403,0,3.804425473
10,19,5,24.54485,2,1,1,0.508133014,6,1.39540754,0,3.762257231
5,5,21,25.894,2,1,1,0.76863338,6,0.163393118,0,3.679308425
1,5,35,34.596925,2,1,0,0.546246659,2,0.978960677,0,4.079191141
16,23,1,91.6212,2,1,1,0.922336092,4,1.446636591,1,3.786243518
10,15,4,35.79785,2,1,1,0.546246659,2,0.978960677,1,3.619396197
15,25,11,69.76255,2,1,1,0.546246659,2,0.978960677,1,3.566779959
2,4,36,16.7706,1,1,0,0.879587019,4,1.405323995,0,3.520327283
7,21,0,54.628475,2,1,1,0.546246659,2,0.978960677,1,3.595147937
19,21,0,24.541825,1,1,0,0.546246659,2,0.978960677,1,3.822080842
5,13,14,14.287075,1,1,1,0.676633362,7,1.252851982,0,3.736385458
8,14,5,22.6028,2,1,1,0.546246659,2,0.978960677,0,3.739022517
4,15,0,14.47765,1,1,1,0.928673668,6,0.108835403,0,3.960024813
4,4,36,28.4471,2,1,0,0.546246659,2,0.978960677,0,3.872508359
4,5,28,26.986025,1,1,0,0.521965105,4,1.191411021,0,3.401697855
5,5,30,24.42385,2,1,0,0.699231757,2,1.127421334,0,3.300345494
6,12,6,21.36255,1,1,1,0.676633362,7,1.252851982,0,3.931708599
10,19,15,41.844825,2,1,1,0.676633362,7,1.252851982,1,3.681715471
13,25,2,57.441725,2,1,1,0.928673668,6,0.108835403,1,3.743822238
4,5,33,27.094925,2,1,0,0.699231757,2,1.127421334,0,3.605499535
9,23,17,13.15875,1,1,1,0.546246659,2,0.978960677,0,3.560982931
6,15,5,10.802275,1,1,1,0.546246659,2,0.978960677,0,3.638355256
1,9,18,38.9015,1,1,1,0.38661113,2,1.40665249,1,3.41975224
3,12,6,14.40505,1,1,1,0.676633362,7,1.252851982,0,3.860971081
2,19,5,43.9956,2,1,1,0.508133014,6,1.39540754,1,3.541714977
10,15,4,28.794975,2,1,1,0.91597149,5,0.033539262,0,3.868764297
7,11,10,18.086475,1,1,1,0.928673668,6,0.108835403,0,3.927127164
4,5,29,31.11515,1,1,0,0.771527543,8,0.053558575,0,3.170461172
8,11,10,18.086475,1,1,1,0.928673668,6,0.108835403,0,3.893904699
4,5,34,22.545325,2,1,0,0.676633362,7,1.252851982,0,3.733056281
13,21,0,56.21055,2,1,1,0.546246659,2,0.978960677,1,3.597080948
2,14,8,12.750375,1,1,1,0.426398957,7,1.213320507,0,3.644243065
8,19,5,24.856425,1,1,1,0.508133014,6,1.39540754,0,3.78343385
11,22,15,36.914075,2,1,1,0.546246659,2,0.978960677,0,3.382504922
14,17,16,14.547225,1,1,1,0.928673668,6,0.108835403,0,3.836641434
5,14,7,25.56125,2,1,1,0.546246659,2,0.978960677,0,3.739520364
20,41,16,13.403775,1,1,1,0.928673668,6,0.108835403,0,3.833220978
2,14,8,39.75455,2,1,1,0.426398957,7,1.213320507,1,3.559898035
1,7,18,45.299375,2,1,0,0.240749696,2,1.610776374,1,3.230128109
5,5,43,8.92375,0,1,0,0.67632531,1,1.112770892,0,3.442222185
4,12,22,48.687375,2,1,1,0.928673668,6,0.108835403,0,3.35786973
21,23,17,13.542925,1,1,1,0.546246659,2,0.978960677,0,3.673675256
18,19,5,24.269575,2,1,1,0.508133014,6,1.39540754,0,3.820428913
2,5,34,26.949725,2,1,0,0.546246659,2,0.978960677,0,3.493815208
10,10,29,26.598825,2,1,1,0.676633362,7,1.252851982,0,3.681943331
14,23,17,13.2979,1,1,1,0.546246659,2,0.978960677,0,3.662944045
22,22,14,33.017875,2,1,1,0.546246659,2,0.978960677,0,3.659921215
5,5,34,23.676675,1,1,0,0.546246659,2,0.978960677,0,3.348259899
28,41,16,27.784625,2,1,1,0.928673668,6,0.108835403,0,3.828400286
11,12,15,33.25685,1,1,1,0.546246659,2,0.978960677,0,3.643500575
15,16,16,14.039025,1,1,1,0.937716511,6,0.20537172,0,3.956721243
5,5,23,38.75025,2,1,0,0.400861834,1,0.814790194,0,3.090156143
7,16,16,22.869,2,1,1,0.928673668,6,0.108835403,0,3.911514765
12,41,16,13.403775,1,1,1,0.928673668,6,0.108835403,0,3.783575091
5,13,14,16.83715,1,1,1,0.676633362,7,1.252851982,0,3.812145064
7,14,6,21.99175,1,1,1,0.546246659,2,0.978960677,0,3.596430938
4,4,32,27.451875,2,1,0,0.892314005,6,0.056862101,0,3.492680893
13,22,15,43.944175,2,1,1,0.546246659,2,0.978960677,0,3.468385312
2,5,19,47.525775,2,1,1,0.858939499,4,0.320999739,1,3.483140465
2,5,30,30.289325,2,1,1,0.937716511,6,0.20537172,0,3.43539228
10,21,16,19.54755,2,1,1,0.928673668,6,0.108835403,0,3.992747297
4,5,23,38.747225,2,1,0,0.400861834,1,0.814790194,0,3.050716257
21,23,1,93.076225,2,1,1,0.922336092,4,1.446636591,1,3.870174763
23,23,1,93.439225,0,0,1,0.922336092,4,1.446636591,1,3.794380774
5,5,23,38.747225,2,1,0,0.400861834,1,0.814790194,0,3.050716257
3,7,18,36.2879,0,1,1,0.240749696,2,1.610776374,1,3.408200763
2,4,35,29.62685,2,1,0,0.546246659,2,0.978960677,0,3.332294977
4,21,0,56.21055,2,1,0,0.546246659,2,0.978960677,1,3.561853995
4,5,33,23.35905,2,1,0,0.676633362,7,1.252851982,0,3.627070961
16,19,15,42.177575,1,1,1,0.676633362,7,1.252851982,1,3.673995132
8,26,19,29.5361,2,1,1,0.546246659,2,0.978960677,0,3.598673447
11,16,16,22.363825,2,1,1,0.928673668,6,0.108835403,0,3.929023731
5,5,30,26.3901,2,1,0,0.582299829,6,1.252538002,0,3.295636715
5,5,36,16.49835,1,1,0,0.928673668,6,0.108835403,0,3.587816099
4,5,31,28.28375,2,1,0,0.830127474,1,1.266470642,0,3.220557355
5,11,14,36.442175,2,1,1,0.551919167,6,1.348752678,1,3.507958869
2,4,34,24.5025,2,1,0,0.827699877,4,1.511364127,0,3.619605048
4,12,18,38.6232,2,1,0,0.46617103,4,1.323596342,0,3.534274972
9,41,16,11.62205,1,1,1,0.928673668,6,0.108835403,0,3.877924959
4,25,11,12.308725,2,1,1,0.928673668,6,0.108835403,0,4.094053703
8,25,11,49.582775,2,1,1,0.546246659,2,0.978960677,1,3.828104217
21,21,15,26.169275,2,1,1,0.546246659,2,0.978960677,1,3.788281457
24,41,16,14.48975,1,1,1,0.928673668,6,0.108835403,0,3.810414422
11,41,16,13.403775,1,1,1,0.928673668,6,0.108835403,0,3.823487022
6,12,6,19.28135,1,1,1,0.676633362,7,1.252851982,0,4.006207678
4,4,37,19.895425,1,1,0,0.67201641,4,1.463783386,0,3.655764888
3,4,34,23.81885,2,1,0,0.121707784,7,1.53644038,0,3.480860518
5,5,32,26.520175,1,1,0,0.301837992,1,1.999899957,0,3.344192291
10,16,15,18.207475,1,1,1,0.546246659,2,0.978960677,0,3.610221342
20,21,13,45.359875,2,1,1,0.546246659,2,0.978960677,1,3.783951798
15,22,17,13.325125,1,1,1,0.928673668,6,0.108835403,1,3.417502289
5,5,34,26.441525,2,1,0,0.928673668,6,0.108835403,0,3.532381963
8,22,14,27.427675,2,1,1,0.546246659,2,0.978960677,0,3.668921159
7,19,5,12.913725,0,1,1,0.928673668,6,0.108835403,0,4.038737294
5,12,15,12.67475,1,1,1,0.928673668,6,0.108835403,1,3.766069763
5,5,34,25.8335,2,1,0,0.798779127,6,0.199090718,0,3.56816248
13,14,6,27.724125,1,1,1,0.833684897,1,0.724957857,1,3.396376944
18,21,16,10.5875,1,1,1,0.928673668,6,0.108835403,0,3.804876822
22,41,16,15.7542,1,1,1,0.928673668,6,0.108835403,0,3.843789099
4,21,13,23.84305,2,1,1,0.546246659,2,0.978960677,0,3.879360662
9,14,8,21.8042,1,1,1,0.546246659,2,0.978960677,0,3.802183611
4,5,36,26.332625,1,1,0,0.928673668,6,0.108835403,0,3.383772404
11,15,16,39.055775,2,1,1,0.937716511,6,0.20537172,1,3.766934186
1,5,32,32.49455,2,1,0,0.18979162,4,1.61500919,0,3.840443204
3,4,36,21.20525,1,1,0,0.928673668,6,0.108835403,0,3.60016819
2,5,26,29.998925,2,1,0,0.386718258,2,1.902669349,0,3.555382872
3,4,36,20.3159,1,1,0,0.459705659,1,1.595647433,0,3.418825034
10,16,16,30.398225,1,1,0,0.928673668,6,0.108835403,1,3.700708938
13,13,13,25.6399,2,1,1,0.928673668,6,0.108835403,0,3.713956302
12,23,17,13.53385,1,1,1,0.546246659,2,0.978960677,0,3.525018652
6,7,32,32.424975,2,1,1,0.676633362,7,1.252851982,0,3.494075502
4,5,34,26.798475,2,1,0,0.699231757,2,1.127421334,0,3.366835971
8,41,16,13.403775,1,1,1,0.928673668,6,0.108835403,0,3.752559713
11,14,8,21.8042,2,1,1,0.546246659,2,0.978960677,0,3.807289288
18,22,14,13.694175,1,1,1,0.546246659,2,0.978960677,0,3.672177457
12,12,20,21.64085,2,1,1,0.928673668,6,0.108835403,0,3.788845301
6,14,6,25.606625,1,1,1,0.546246659,2,0.978960677,0,3.826688463
4,4,36,20.669825,5,1,0,0.692144467,7,1.337110885,0,3.656773751
8,21,16,11.153175,1,1,1,0.928673668,6,0.108835403,0,3.912909221
15,23,17,13.155725,1,1,1,0.546246659,2,0.978960677,0,3.550352112
12,14,6,23.446775,2,1,1,0.928673668,6,0.108835403,0,3.92986789
5,5,28,30.555525,2,1,0,0.830127474,1,1.266470642,0,3.302549264
2,5,31,27.89655,1,1,0,0.830127474,1,1.266470642,0,3.261655911
4,16,19,26.641175,2,1,0,0.676633362,7,1.252851982,0,3.699143499
5,5,31,26.998125,2,1,0,0.830127474,1,1.266470642,0,3.359670518
7,12,21,30.1653,2,1,1,0.928673668,6,0.108835403,0,3.748052232
5,5,30,28.952275,1,1,0,0.404254393,7,1.300964383,0,3.73186059
2,5,29,35.3562,2,1,1,0.928673668,6,0.108835403,0,3.668238804
9,23,17,13.2979,1,1,1,0.546246659,2,0.978960677,0,3.682054201
17,25,3,41.76315,2,1,1,0.928673668,6,0.108835403,1,3.802621755
7,13,13,38.68975,2,1,1,0.928673668,6,0.108835403,0,3.746077562
4,26,19,29.5361,2,1,1,0.546246659,2,0.978960677,0,3.526667878
12,19,5,13.379575,0,1,1,0.928673668,6,0.108835403,0,3.995719162
2,5,33,31.844175,0,1,0,0.699231757,2,1.127421334,0,3.588265091
17,21,0,45.1814,2,1,1,0.546246659,2,0.978960677,0,3.828562966
8,25,3,62.076025,2,1,1,0.928673668,6,0.108835403,1,3.813318445
4,5,31,37.277075,2,1,0,0.240749696,2,1.610776374,0,3.188292719
8,13,14,22.5907,2,1,1,0.676633362,7,1.252851982,0,3.782780077
11,14,8,33.01485,1,1,1,0.546246659,2,0.978960677,1,3.632351988
6,12,6,14.4353,1,1,1,0.676633362,7,1.252851982,0,3.941605146
20,22,15,44.730675,2,1,1,0.546246659,2,0.978960677,1,3.446941365
14,17,16,11.183425,1,1,1,0.928673668,6,0.108835403,0,3.832029406
8,14,7,40.8496,2,1,1,0.546246659,2,0.978960677,1,3.686959356
1,4,36,28.238375,2,1,0,0.946476186,3,1.385672294,0,3.951136708
6,18,12,116.91625,1,1,1,0.546246659,2,0.978960677,1,3.469629676
12,16,16,22.363825,2,1,1,0.928673668,6,0.108835403,0,3.911282764
3,21,0,54.646625,2,1,1,0.546246659,2,0.978960677,1,3.641467179
4,5,27,31.5084,2,1,1,0.294376947,3,1.493604856,0,3.488523299
13,21,16,12.375275,1,1,1,0.928673668,6,0.108835403,0,3.683540649
16,41,16,13.403775,1,1,1,0.928673668,6,0.108835403,0,3.828365844
4,5,33,27.203825,2,1,0,0.460006065,4,1.982922773,0,3.550156714
36,41,16,13.403775,1,1,1,0.928673668,6,0.108835403,0,3.916808729
3,5,30,30.186475,2,1,0,0.759899299,2,1.187726606,0,3.239238684
12,19,15,28.528775,1,1,1,0.676633362,7,1.252851982,0,3.913487138
3,15,0,13.270675,0,1,1,0.928673668,6,0.108835403,0,4.038867912
3,4,38,23.543575,2,1,0,0.759899299,2,1.187726606,0,3.353699734
10,25,11,40.011675,2,1,1,0.546246659,2,0.978960677,0,3.99331654
16,41,16,26.126925,1,1,1,0.928673668,6,0.108835403,0,3.324758436
3,5,17,51.313075,2,1,1,0.439919644,2,1.659348436,1,3.296457445
11,41,16,27.784625,2,1,1,0.928673668,6,0.108835403,0,3.602863922
10,14,7,30.047325,2,1,1,0.928673668,6,0.108835403,0,3.862689178
7,21,0,56.9184,2,1,0,0.546246659,2,0.978960677,0,3.822385635
7,19,5,46.47005,2,1,1,0.508133014,6,1.39540754,0,3.579654907
1,5,30,26.43245,2,1,0,0.353843331,5,1.304748036,0,3.952657828
11,11,10,17.8959,1,1,1,0.928673668,6,0.108835403,0,3.948347913
5,5,26,40.332325,2,1,0,0.928673668,6,0.108835403,0,3.518331049
16,22,18,25.19825,2,1,1,0.91597149,5,0.033539262,0,3.734709395
20,22,14,13.76375,1,1,1,0.546246659,2,0.978960677,0,3.728435004
24,25,3,41.838775,0,1,1,0.928673668,6,0.108835403,1,3.687855821
24,25,3,57.441725,0,1,1,0.928673668,6,0.108835403,1,3.735548982
2,4,36,24.777775,2,1,0,0.946476186,3,1.385672294,0,2.853321191
11,14,14,51.7396,2,1,1,0.676633362,7,1.252851982,1,3.63790898
3,5,32,26.961825,2,1,0,0.699231757,2,1.127421334,0,3.470572968
17,17,16,9.338175,0,1,1,0.928673668,6,0.108835403,0,3.948672534
8,8,15,28.0478,2,1,1,0.146506404,2,1.697627666,0,3.648996894
14,22,15,35.746425,2,1,1,0.546246659,2,0.978960677,0,3.566967022
9,15,4,32.437075,1,1,0,0.91597149,5,0.033539262,1,3.822140626
3,4,36,23.79465,0,1,0,0.652017153,4,1.842029211,0,3.562505155
8,21,15,11.383075,1,1,1,0.546246659,2,0.978960677,0,3.804991364
10,12,23,51.264675,2,1,1,0.928673668,6,0.108835403,0,3.559242376
13,19,15,50.187775,1,1,1,0.676633362,7,1.252851982,1,3.317097331
12,16,15,35.816,1,1,1,0.546246659,2,0.978960677,1,3.500634649
21,25,11,42.75535,2,1,1,0.928673668,6,0.108835403,1,3.666733122
11,14,9,30.23185,2,1,1,0.426398957,7,1.213320507,0,3.65349428
8,14,6,17.18805,1,1,1,0.833684897,1,0.724957857,0,3.688393606
7,41,16,40.6197,2,1,1,0.928673668,6,0.108835403,0,3.595962825
7,11,10,18.086475,2,1,1,0.928673668,6,0.108835403,0,3.948677714
16,34,13,15.2339,1,1,1,0.928673668,6,0.108835403,0,3.820725128
2,19,5,11.50105,1,1,1,0.508133014,6,1.39540754,0,3.43389885
19,21,15,11.383075,1,1,1,0.546246659,2,0.978960677,0,3.919426433
4,6,28,24.021525,2,1,0,0.546246659,2,0.978960677,0,3.41958805
1,5,30,28.919,2,1,0,0.294376947,3,1.493604856,0,3.521950083
6,26,19,21.619675,1,1,1,0.546246659,2,0.978960677,0,3.673536257
11,12,24,46.99035,2,1,1,0.676633362,7,1.252851982,0,3.739388681
8,14,8,27.639425,2,1,1,0.546246659,2,0.978960677,1,3.642658757
8,12,19,9.120375,1,1,1,0.928673668,6,0.108835403,0,3.600990411
2,25,3,42.5436,2,1,1,0.928673668,6,0.108835403,1,3.771623932
9,12,6,14.40505,1,1,1,0.676633362,7,1.252851982,0,3.958350586
13,16,15,36.33025,2,1,1,0.546246659,2,0.978960677,1,3.566897948
3,5,29,33.01485,2,1,0,0.947580304,5,0.061893116,0,3.490546499
11,41,16,13.403775,1,1,1,0.928673668,6,0.108835403,0,3.790338686
10,29,13,66.4532,2,1,1,0.928673668,6,0.108835403,1,3.614038506
5,5,28,23.737175,2,1,0,0.546246659,2,0.978960677,0,3.300248145
4,5,29,28.8585,1,1,0,0.682848469,7,0.05759339,0,3.496011812
11,12,6,19.036325,1,1,1,0.676633362,7,1.252851982,0,3.980263684
6,13,18,18.231675,1,1,1,0.676633362,7,1.252851982,0,3.727828513
12,16,15,25.7367,1,1,1,0.546246659,2,0.978960677,0,3.645471292
7,12,14,53.36705,2,1,1,0.907026237,4,0.313001271,1,3.520217266
3,15,4,26.6079,2,1,1,0.546246659,2,0.978960677,0,3.846973297
1,5,26,36.03985,2,1,1,0.912752479,6,0.222359714,0,3.69195869
9,12,6,13.276725,1,1,1,0.928673668,6,0.108835403,0,3.95829743
4,5,35,28.014525,2,1,0,0.546246659,2,0.978960677,0,3.500324259
4,12,25,33.19635,1,1,0,0.928673668,6,0.108835403,0,3.839171166
19,22,14,12.792725,1,1,1,0.546246659,2,0.978960677,0,3.71982699
3,16,16,14.039025,1,1,1,0.937716511,6,0.20537172,0,3.900687239
3,15,0,26.072475,2,1,1,0.928673668,6,0.108835403,0,3.974791195
3,17,16,9.483375,1,1,1,0.928673668,6,0.108835403,0,3.902092622
27,41,16,13.403775,1,1,1,0.928673668,6,0.108835403,0,3.850824143
10,13,15,14.976775,2,1,1,0.546246659,2,0.978960677,0,3.603375382
15,22,17,22.926475,1,1,1,0.928673668,6,0.108835403,0,3.734564337
12,41,16,13.403775,0,1,1,0.928673668,6,0.108835403,0,3.871236098
23,23,1,106.1533,0,0,1,0.922336092,4,1.446636591,1,3.856331474
3,4,38,20.6668,1,1,0,0.928673668,6,0.108835403,0,3.761193814
3,4,36,21.296,2,1,0,0.54944244,11,0.096022079,0,3.799306004
7,15,0,13.4189,1,1,1,0.928673668,6,0.108835403,0,4.054156655
2,5,34,30.954825,0,1,0,0.928673668,6,0.108835403,0,3.776038016
19,22,18,30.65535,2,1,1,0.91597149,5,0.033539262,0,3.740098193
3,4,37,34.669525,2,1,0,0.676633362,7,1.252851982,0,3.080418879
2,15,6,25.59755,1,1,1,0.546246659,2,0.978960677,0,3.765644593
5,12,6,14.8709,1,1,1,0.676633362,7,1.252851982,0,3.785031834
21,22,15,71.284125,3,1,1,0.546246659,2,0.978960677,1,3.416400382
9,14,6,27.724125,0,0,1,0.833684897,1,0.724957857,1,3.583173837
9,22,18,22.5786,1,1,1,0.91597149,5,0.033539262,0,3.532731196
3,12,19,9.68,0,1,1,0.928673668,6,0.108835403,0,3.32717417
22,22,17,22.926475,1,1,1,0.928673668,6,0.108835403,0,3.711379205
1,12,6,14.734775,0,0,1,0.676633362,7,1.252851982,0,4.042875752
15,22,18,27.11005,2,1,1,0.91597149,5,0.033539262,1,3.762381422
16,26,19,31.944,2,1,1,0.546246659,2,0.978960677,0,3.66686966
1,5,22,37.984925,2,1,0,0.501919228,4,1.309216376,0,3.069654537
1,5,33,31.971225,2,1,0,0.385438934,2,1.449679456,0,3.683486842
2,14,7,11.75515,0,1,1,0.928673668,6,0.108835403,0,3.591918987
20,41,16,44.49775,2,1,1,0.928673668,6,0.108835403,0,3.792630715
5,21,0,24.541825,1,1,1,0.546246659,2,0.978960677,1,3.675412862
16,22,17,8.228,0,1,1,0.928673668,6,0.108835403,0,3.894436103
10,12,21,28.746575,2,1,1,0.928673668,6,0.108835403,0,3.795117009
3,5,43,11.64625,1,1,1,0.67632531,1,1.112770892,0,3.349084649
10,11,10,21.10845,1,1,1,0.928673668,6,0.108835403,0,3.893553665
7,19,6,19.550575,1,1,1,0.928673668,6,0.108835403,0,3.932298151
19,22,14,41.965825,2,1,1,0.546246659,2,0.978960677,1,3.47097896
8,14,11,37.41925,2,1,1,0.546246659,2,0.978960677,0,3.56124471
8,13,19,12.078825,1,1,1,0.676633362,7,1.252851982,0,3.454173016
16,41,16,46.346025,2,1,1,0.928673668,6,0.108835403,0,3.858414833
8,11,10,14.2417,1,1,1,0.928673668,6,0.108835403,0,3.922023182
3,4,37,20.3159,1,1,0,0.459705659,1,1.595647433,0,3.496345263
2,4,36,22.648175,1,1,0,0.728000013,5,1.789017987,0,3.542603991
11,21,15,33.2145,2,1,1,0.546246659,2,0.978960677,0,3.788815788
6,7,25,134.93315,1,1,1,0.546246659,2,0.978960677,1,3.145583658
20,23,17,13.53385,1,1,1,0.546246659,2,0.978960677,0,3.533685459
1,4,36,20.3159,2,1,0,0.459705659,1,1.595647433,0,3.876471036
8,12,18,31.281525,2,1,1,0.546246659,2,0.978960677,0,3.524204775
7,25,11,17.548025,2,1,1,0.928673668,6,0.108835403,0,4.069989277
3,4,37,25.933325,0,1,0,0.546246659,2,0.978960677,0,3.536740772
10,11,14,36.442175,2,1,1,0.551919167,6,1.348752678,1,3.563908925
6,21,0,74.30005,2,1,1,0.546246659,2,0.978960677,1,3.699688267
3,4,36,23.58895,2,1,0,0.17658631,7,1.463017776,0,3.366578405
4,19,5,44.464475,2,1,1,0.508133014,6,1.39540754,1,3.55419582
21,22,15,17.56315,1,1,1,0.546246659,2,0.978960677,0,3.710058001
11,14,23,47.961375,2,1,1,0.404254393,7,1.300964383,0,3.103110854
14,14,6,73.268525,2,1,1,0.833684897,1,0.724957857,1,3.558801053
19,22,14,10.826475,0,1,1,0.546246659,2,0.978960677,0,3.751027039
1,4,34,20.869475,2,1,0,0.121707784,7,1.53644038,0,3.839904471
2,5,27,29.998925,0,0,0,0.386718258,2,1.902669349,0,3.434021883
20,22,19,25.21035,2,1,1,0.91597149,5,0.033539262,0,3.753016971
9,11,10,17.481475,1,1,1,0.928673668,6,0.108835403,0,3.927245899
16,29,13,38.72,2,1,1,0.928673668,6,0.108835403,0,3.828978206
7,21,0,63.279975,2,1,1,0.546246659,2,0.978960677,1,3.647369528
5,21,0,63.279975,2,1,1,0.546246659,2,0.978960677,1,3.649426482
5,14,8,30.797525,2,1,1,0.546246659,2,0.978960677,0,3.775820529
11,21,16,35.2473,1,1,1,0.928673668,6,0.108835403,1,3.678438024
17,19,6,19.65645,1,1,1,0.928673668,6,0.108835403,0,4.042371647
10,10,29,27.8663,2,1,1,0.676633362,7,1.252851982,0,3.744041787
3,4,36,26.09365,1,1,0,0.219653808,6,1.420025445,0,3.525130655
2,4,38,4.3197,2,1,0,0.18979162,4,1.61500919,0,3.006390141
3,5,32,25.140775,2,1,0,0.546246659,2,0.978960677,0,3.549893729
